epoch,seconds,lr,train_vx_mse,train_vy_mse,train_avg_mse,val_vx_mse,val_vy_mse,val_avg_mse,best_val_avg_mse
44,276.52138352394104,0.0001,0.02279982529580593,0.022970499470829964,0.022885162383317947,0.03470280393958092,0.03382628411054611,0.034264542162418365,0.033598221838474274
45,271.27467942237854,0.0001,0.02273286134004593,0.022722285240888596,0.022727573290467262,0.03560790419578552,0.03410445526242256,0.03485617786645889,0.033598221838474274
46,269.7296624183655,0.0001,0.022705042734742165,0.02278517745435238,0.02274511009454727,0.03486820310354233,0.033968787640333176,0.0344184935092926,0.033598221838474274
47,275.12313580513,0.0001,0.02256825752556324,0.022602269425988197,0.02258526347577572,0.03373574838042259,0.03543448448181152,0.03458511829376221,0.033598221838474274
48,276.75363850593567,1e-05,0.022515134885907173,0.02250308357179165,0.02250910922884941,0.034738779067993164,0.03488783538341522,0.03481330722570419,0.033598221838474274
49,274.0681502819061,1e-05,0.021591367200016975,0.02172725647687912,0.021659310907125473,0.03355507552623749,0.03379710018634796,0.033676087856292725,0.033598221838474274
50,274.42384481430054,1e-05,0.021332068368792534,0.021328046917915344,0.021330058574676514,0.03338002413511276,0.033711425960063934,0.03354572504758835,0.03354572504758835
51,258.8566665649414,1e-05,0.021357256919145584,0.021246477961540222,0.021301867440342903,0.03364141657948494,0.033447083085775375,0.03354424983263016,0.03354424983263016
52,268.83197808265686,1e-05,0.02121160179376602,0.021288523450493813,0.021250061690807343,0.03384391963481903,0.033397089689970016,0.03362050652503967,0.03354424983263016
53,255.4834177494049,1e-05,0.021203024312853813,0.021274523809552193,0.021238774061203003,0.033569660037755966,0.03395729511976242,0.033763475716114044,0.03354424983263016
54,273.82647585868835,1e-05,0.021111220121383667,0.021205909550189972,0.02115856483578682,0.033763423562049866,0.03376219794154167,0.03376281261444092,0.03354424983263016
55,277.9723129272461,1e-05,0.021121177822351456,0.021221064031124115,0.021171120926737785,0.03353044390678406,0.03357289731502533,0.033551670610904694,0.03354424983263016
56,248.12435126304626,1e-05,0.021130623295903206,0.021200593560934067,0.02116560935974121,0.03376106545329094,0.03392926603555679,0.03384516388177872,0.03354424983263016
57,276.52647733688354,1e-05,0.02109416015446186,0.02111058682203293,0.02110237255692482,0.03344709426164627,0.034176796674728394,0.03381194546818733,0.03354424983263016
58,267.0166440010071,1e-05,0.021030085161328316,0.021047161892056465,0.02103862352669239,0.03352530300617218,0.03356671705842018,0.03354600816965103,0.03354424983263016
59,266.50068163871765,1e-05,0.021053088828921318,0.0210187416523695,0.02103591524064541,0.03323085606098175,0.033403560519218445,0.0333172082901001,0.0333172082901001
60,264.66469168663025,1e-05,0.0209812019020319,0.02111259289085865,0.021046897396445274,0.03373616561293602,0.034246914088726044,0.03399153798818588,0.0333172082901001
61,269.82413387298584,1e-05,0.02103060856461525,0.02102949284017086,0.02103004977107048,0.03398950397968292,0.03373754769563675,0.033863525837659836,0.0333172082901001
62,275.9668619632721,1e-05,0.020915791392326355,0.020991560071706772,0.020953675732016563,0.03413967788219452,0.034063756465911865,0.03410171717405319,0.0333172082901001
63,268.2900354862213,1e-05,0.020945372059941292,0.021091477945446968,0.02101842500269413,0.03370294347405434,0.03383586183190346,0.0337694026529789,0.0333172082901001
64,276.4312672615051,1e-05,0.02090892568230629,0.021044215187430382,0.02097656950354576,0.03415175899863243,0.03362618386745453,0.03388897329568863,0.0333172082901001
65,273.3019394874573,1e-05,0.020902959629893303,0.0209919735789299,0.020947467535734177,0.033859673887491226,0.03392300009727478,0.033891335129737854,0.0333172082901001
66,280.76411509513855,1e-05,0.020925993099808693,0.020953157916665077,0.020939575508236885,0.033494412899017334,0.033939845860004425,0.03371712937951088,0.0333172082901001
67,276.7730894088745,1e-05,0.02091035060584545,0.020936107262969017,0.020923228934407234,0.03363955020904541,0.033924028277397156,0.03378178924322128,0.0333172082901001
68,251.09777116775513,1e-05,0.020868709310889244,0.020876741036772728,0.020872725173830986,0.03381159529089928,0.03437965363264084,0.03409562259912491,0.0333172082901001
69,264.338107585907,1e-05,0.02092517912387848,0.02084951661527157,0.0208873488008976,0.03393124043941498,0.03444712236523628,0.03418917953968048,0.0333172082901001
70,272.77252316474915,1.0000000000000002e-06,0.020839069038629532,0.020916815847158432,0.020877942442893982,0.03358755633234978,0.03386569768190384,0.03372662514448166,0.0333172082901001
71,277.11441922187805,1.0000000000000002e-06,0.020767273381352425,0.02084764465689659,0.020807459950447083,0.033405520021915436,0.03365412354469299,0.033529821783304214,0.0333172082901001
72,274.6921148300171,1.0000000000000002e-06,0.020760560408234596,0.020912760868668556,0.020836660638451576,0.033468421548604965,0.033899277448654175,0.03368385136127472,0.0333172082901001
73,274.11264395713806,1.0000000000000002e-06,0.02081671543419361,0.020781971514225006,0.020799342542886734,0.03376315161585808,0.03394998237490654,0.03385656699538231,0.0333172082901001
74,267.63545322418213,1.0000000000000002e-06,0.02080085128545761,0.0208897665143013,0.020845308899879456,0.03343331068754196,0.03385809808969498,0.03364570438861847,0.0333172082901001
75,271.2080454826355,1.0000000000000002e-06,0.020743051543831825,0.020888982340693474,0.02081601694226265,0.0335577018558979,0.03373748064041138,0.03364758938550949,0.0333172082901001
76,270.3248567581177,1.0000000000000002e-06,0.020835505798459053,0.020725378766655922,0.020780442282557487,0.033460833132267,0.033788904547691345,0.03362486883997917,0.0333172082901001
77,272.8032944202423,1.0000000000000002e-06,0.02073749154806137,0.020815333351492882,0.0207764133810997,0.0335109643638134,0.03385850787162781,0.03368473798036575,0.0333172082901001
78,264.19466733932495,1.0000000000000002e-06,0.020782390609383583,0.020812086760997772,0.020797237753868103,0.0332576185464859,0.03421739861369133,0.033737510442733765,0.0333172082901001
79,267.7325630187988,1.0000000000000002e-06,0.020791996270418167,0.02076462097465992,0.020778309553861618,0.03363724797964096,0.03401971980929375,0.033828482031822205,0.0333172082901001
80,270.12245202064514,1.0000000000000002e-06,0.020886927843093872,0.020701203495264053,0.020794065669178963,0.03331482410430908,0.03388654440641403,0.03360068425536156,0.0333172082901001
81,263.5476791858673,1.0000000000000002e-07,0.02069738321006298,0.020767368376255035,0.020732376724481583,0.03366090729832649,0.034091766923666,0.033876337110996246,0.0333172082901001
82,268.4684205055237,1.0000000000000002e-07,0.020761024206876755,0.02080560103058815,0.020783312618732452,0.03332723304629326,0.03383690118789673,0.03358206897974014,0.0333172082901001
83,272.8350646495819,1.0000000000000002e-07,0.020710334181785583,0.020722215995192528,0.02071627601981163,0.033442605286836624,0.03389126434922218,0.033666934818029404,0.0333172082901001
84,264.5655164718628,1.0000000000000002e-07,0.02076765149831772,0.020748447626829147,0.020758049562573433,0.03350646793842316,0.03411417454481125,0.0338103212416172,0.0333172082901001
85,266.49746346473694,1.0000000000000002e-07,0.020769063383340836,0.02079928293824196,0.020784173160791397,0.0333501361310482,0.03374164178967476,0.03354588896036148,0.0333172082901001
86,272.91518807411194,1.0000000000000002e-07,0.020787741988897324,0.020743222907185555,0.020765483379364014,0.0335354208946228,0.033967722207307816,0.03375156968832016,0.0333172082901001
87,269.58744716644287,1.0000000000000002e-07,0.020745806396007538,0.020707594230771065,0.020726699382066727,0.03341222554445267,0.033924877643585205,0.033668551594018936,0.0333172082901001
88,265.6298384666443,1.0000000000000002e-07,0.0207703597843647,0.020672639831900597,0.020721498876810074,0.03340008109807968,0.03378365933895111,0.033591870218515396,0.0333172082901001
89,265.7805576324463,1.0000000000000002e-07,0.02076078951358795,0.02077837474644184,0.020769581198692322,0.03376515209674835,0.03380643203854561,0.03378579020500183,0.0333172082901001
90,265.9289584159851,1.0000000000000002e-07,0.020787786692380905,0.0207994282245636,0.020793607458472252,0.033612169325351715,0.0339336097240448,0.03377288952469826,0.0333172082901001
91,269.89949131011963,1.0000000000000002e-07,0.02082449570298195,0.02072371356189251,0.020774103701114655,0.03335225582122803,0.0337832011282444,0.033567726612091064,0.0333172082901001
92,263.8295991420746,1.0000000000000004e-08,0.020755071192979813,0.020789984613656998,0.020772527903318405,0.03346198424696922,0.03394029289484024,0.03370113670825958,0.0333172082901001
93,263.6262950897217,1.0000000000000004e-08,0.02077529951930046,0.020773563534021378,0.02077443152666092,0.03364098072052002,0.03394626826047897,0.033793624490499496,0.0333172082901001
94,268.8860776424408,1.0000000000000004e-08,0.020675092935562134,0.020742952823638916,0.020709022879600525,0.03347255662083626,0.033988106995821,0.03373033180832863,0.0333172082901001
95,267.5061843395233,1.0000000000000004e-08,0.020789911970496178,0.020799968391656876,0.020794939249753952,0.03357362374663353,0.03376172482967377,0.0336676761507988,0.0333172082901001
96,272.09133982658386,1.0000000000000004e-08,0.020751578733325005,0.02072361297905445,0.020737595856189728,0.0332346148788929,0.03409065678715706,0.03366263583302498,0.0333172082901001
97,264.37999272346497,1.0000000000000004e-08,0.020789360627532005,0.02077978476881981,0.020784571766853333,0.03354224935173988,0.033638808876276016,0.03359052911400795,0.0333172082901001
98,271.3185725212097,1.0000000000000004e-08,0.020763691514730453,0.02074713632464409,0.02075541391968727,0.03353812173008919,0.03374011814594269,0.03363911807537079,0.0333172082901001
99,259.8730535507202,1.0000000000000004e-08,0.020769748836755753,0.02078999951481819,0.020779874175786972,0.03351733088493347,0.03387715667486191,0.03369724377989769,0.0333172082901001
